x-axis;1;2;;diodo 1;
second;Volt;Volt;;Vd;Id
-1,26E+00;7,52E+06;2,18E+06;;5,34E+06;1,45E+12
-1,25E+00;8,02E+06;1,87E+06;;6,15E+06;1,25E+12
-1,25E+00;8,02E+06;1,87E+06;;6,15E+06;1,25E+12
-1,24E+00;8,52E+06;1,87E+06;;6,65E+06;1,25E+12
-1,24E+00;8,02E+06;1,87E+06;;6,15E+06;1,25E+12
-1,23E+00;8,52E+06;1,87E+06;;6,65E+06;1,25E+12
-1,23E+00;7,52E+06;2,18E+06;;5,34E+06;1,45E+12
-1,22E+00;8,52E+06;1,87E+06;;6,65E+06;1,25E+12
-1,22E+00;8,02E+06;2,18E+06;;5,84E+06;1,45E+12
-1,21E+00;8,52E+06;1,87E+06;;6,65E+06;1,25E+12
-1,21E+00;8,52E+06;1,87E+06;;6,65E+06;1,25E+12
-1,20E+00;8,52E+06;1,87E+06;;6,65E+06;1,25E+12
-1,20E+00;8,52E+06;2,18E+06;;6,34E+06;1,45E+12
-1,19E+00;8,52E+06;2,18E+06;;6,34E+06;1,45E+12
-1,19E+00;8,52E+06;2,18E+06;;6,34E+06;1,45E+12
-1,18E+00;9,02E+06;2,18E+06;;6,84E+06;1,45E+12
-1,18E+00;9,02E+06;2,50E+06;;6,52E+06;1,67E+12
-1,17E+00;8,52E+06;2,50E+06;;6,02E+06;1,67E+12
-1,17E+00;8,52E+06;2,50E+06;;6,02E+06;1,67E+12
-1,16E+00;9,02E+06;2,50E+06;;6,52E+06;1,67E+12
-1,16E+00;9,02E+06;2,50E+06;;6,52E+06;1,67E+12
-1,15E+00;9,02E+06;2,50E+06;;6,52E+06;1,67E+12
-1,15E+00;9,02E+06;2,50E+06;;6,52E+06;1,67E+12
-1,14E+00;9,02E+06;2,81E+06;;6,21E+06;1,87E+12
-1,14E+00;8,52E+06;2,81E+06;;5,71E+06;1,87E+12
-1,13E+00;8,52E+06;2,81E+06;;5,71E+06;1,87E+12
-1,13E+00;8,52E+06;2,81E+06;;5,71E+06;1,87E+12
-1,12E+00;8,52E+06;2,81E+06;;5,71E+06;1,87E+12
-1,12E+00;9,02E+06;2,81E+06;;6,21E+06;1,87E+12
-1,11E+00;9,02E+06;2,81E+06;;6,21E+06;1,87E+12
-1,11E+00;9,02E+06;3,12E+06;;5,90E+06;2,08E+12
-1,10E+00;9,02E+06;2,50E+06;;6,52E+06;1,67E+12
-1,10E+00;8,52E+06;3,43E+06;;5,09E+06;2,29E+12
-1,09E+00;9,02E+06;3,12E+06;;5,90E+06;2,08E+12
-1,09E+00;9,02E+06;3,12E+06;;5,90E+06;2,08E+12
-1,08E+00;9,52E+06;3,12E+06;;6,40E+06;2,08E+12
-1,08E+00;9,52E+06;3,43E+06;;6,09E+06;2,29E+12
-1,07E+00;9,52E+06;3,12E+06;;6,40E+06;2,08E+12
-1,07E+00;9,52E+06;3,12E+06;;6,40E+06;2,08E+12
-1,06E+00;9,52E+06;3,12E+06;;6,40E+06;2,08E+12
-1,06E+00;9,52E+06;3,12E+06;;6,40E+06;2,08E+12
-1,05E+00;1,00E+10;3,43E+06;;1,00E+10;2,29E+12
-1,05E+00;9,52E+06;3,43E+06;;6,09E+06;2,29E+12
-1,04E+00;9,52E+06;3,12E+06;;6,40E+06;2,08E+12
-1,04E+00;1,00E+10;3,43E+06;;1,00E+10;2,29E+12
-1,03E+00;9,52E+06;3,43E+06;;6,09E+06;2,29E+12
-1,03E+00;1,00E+10;3,43E+06;;1,00E+10;2,29E+12
-1,02E+00;9,52E+06;3,43E+06;;6,09E+06;2,29E+12
-1,02E+00;1,00E+10;3,43E+06;;1,00E+10;2,29E+12
-1,01E+00;1,00E+10;3,75E+06;;1,00E+10;2,50E+12
-1,01E+00;1,00E+10;3,75E+06;;1,00E+10;2,50E+12
-1,00E-01;1,05E+10;4,06E+06;;1,05E+10;2,71E+12
-9,95E-01;1,05E+10;3,75E+06;;1,05E+10;2,50E+12
-9,90E-01;1,05E+10;4,06E+06;;1,05E+10;2,71E+12
-9,85E-01;1,00E+10;3,75E+06;;1,00E+10;2,50E+12
-9,80E-01;1,05E+10;3,75E+06;;1,05E+10;2,50E+12
-9,75E-01;1,05E+10;3,75E+06;;1,05E+10;2,50E+12
-9,70E-01;1,05E+10;4,06E+06;;1,05E+10;2,71E+12
-9,65E-01;1,05E+10;4,06E+06;;1,05E+10;2,71E+12
-9,60E-01;1,00E+10;4,06E+06;;1,00E+10;2,71E+12
-9,55E-01;1,05E+10;4,06E+06;;1,05E+10;2,71E+12
-9,50E-01;1,05E+10;4,06E+06;;1,05E+10;2,71E+12
-9,45E-01;1,05E+10;4,06E+06;;1,05E+10;2,71E+12
-9,40E-01;1,00E+10;4,37E+06;;1,00E+10;2,92E+12
-9,35E-01;1,00E+10;4,06E+06;;1,00E+10;2,71E+12
-9,30E-01;1,05E+10;4,06E+06;;1,05E+10;2,71E+12
-9,25E-01;1,05E+10;4,37E+06;;1,05E+10;2,92E+12
-9,20E-01;1,05E+10;4,37E+06;;1,05E+10;2,92E+12
-9,15E-01;1,00E+10;4,37E+06;;1,00E+10;2,92E+12
-9,10E-01;1,10E+10;4,37E+06;;1,10E+10;2,92E+12
-9,05E-01;1,10E+10;4,68E+06;;1,10E+10;3,12E+12
-9,00E-01;1,10E+10;4,68E+06;;1,10E+10;3,12E+12
-8,95E-01;1,10E+10;4,68E+06;;1,10E+10;3,12E+12
-8,90E-01;1,10E+10;4,68E+06;;1,10E+10;3,12E+12
-8,85E-01;1,15E+10;4,37E+06;;1,15E+10;2,92E+12
-8,80E-01;1,10E+10;4,68E+06;;1,10E+10;3,12E+12
-8,75E-01;1,10E+10;4,68E+06;;1,10E+10;3,12E+12
-8,70E-01;1,10E+10;4,68E+06;;1,10E+10;3,12E+12
-8,65E-01;1,15E+10;4,37E+06;;1,15E+10;2,92E+12
-8,60E-01;1,10E+10;4,68E+06;;1,10E+10;3,12E+12
-8,55E-01;1,10E+10;4,68E+06;;1,10E+10;3,12E+12
-8,50E-01;1,10E+10;4,68E+06;;1,10E+10;3,12E+12
-8,45E-01;1,10E+10;5,00E+06;;1,10E+10;3,34E+12
-8,40E-01;1,15E+10;5,00E+06;;1,15E+10;3,34E+12
-8,35E-01;1,20E+10;5,31E+06;;1,20E+10;3,54E+12
-8,30E-01;1,20E+10;5,00E+06;;1,20E+10;3,34E+12
-8,25E-01;1,20E+10;5,31E+06;;1,20E+10;3,54E+12
-8,20E-01;1,15E+10;5,00E+06;;1,15E+10;3,34E+12
-8,15E-01;1,15E+10;5,31E+06;;1,15E+10;3,54E+12
-8,10E-01;1,20E+10;5,31E+06;;1,20E+10;3,54E+12
-8,05E-01;1,15E+10;5,31E+06;;1,15E+10;3,54E+12
-8,00E-01;1,15E+10;5,31E+06;;1,15E+10;3,54E+12
-7,95E-01;1,15E+10;5,31E+06;;1,15E+10;3,54E+12
-7,90E-01;1,20E+10;5,62E+06;;1,20E+10;3,75E+12
-7,85E-01;1,20E+10;5,62E+06;;1,20E+10;3,75E+12
-7,80E-01;1,20E+10;5,31E+06;;1,20E+10;3,54E+12
-7,75E-01;1,25E+10;5,62E+06;;1,25E+10;3,75E+12
-7,70E-01;1,20E+10;5,31E+06;;1,20E+10;3,54E+12
-7,65E-01;1,20E+10;5,62E+06;;1,20E+10;3,75E+12
-7,60E-01;1,20E+10;5,31E+06;;1,20E+10;3,54E+12
-7,55E-01;1,20E+10;5,62E+06;;1,20E+10;3,75E+12
-7,50E-01;1,25E+10;5,62E+06;;1,25E+10;3,75E+12
-7,45E-01;1,25E+10;5,93E+06;;1,25E+10;3,96E+12
-7,40E-01;1,25E+10;5,93E+06;;1,25E+10;3,96E+12
-7,35E-01;1,25E+10;5,93E+06;;1,25E+10;3,96E+12
-7,30E-01;1,25E+10;5,93E+06;;1,25E+10;3,96E+12
-7,25E-01;1,30E+10;5,93E+06;;1,30E+10;3,96E+12
-7,20E-01;1,25E+10;5,93E+06;;1,25E+10;3,96E+12
-7,15E-01;1,30E+10;5,93E+06;;1,30E+10;3,96E+12
-7,10E-01;1,25E+10;6,25E+06;;1,25E+10;4,17E+12
-7,05E-01;1,25E+10;5,93E+06;;1,25E+10;3,96E+12
-7,00E-01;1,25E+10;6,25E+06;;1,25E+10;4,17E+12
-6,95E-01;1,30E+10;6,25E+06;;1,30E+10;4,17E+12
-6,90E-01;1,25E+10;6,25E+06;;1,25E+10;4,17E+12
-6,85E-01;1,25E+10;6,25E+06;;1,25E+10;4,17E+12
-6,80E-01;1,35E+10;6,25E+06;;1,35E+10;4,17E+12
-6,75E-01;1,30E+10;6,25E+06;;1,30E+10;4,17E+12
-6,70E-01;1,30E+10;5,93E+06;;1,30E+10;3,96E+12
-6,65E-01;1,30E+10;6,56E+06;;1,30E+10;4,38E+12
-6,60E-01;1,30E+10;6,25E+06;;1,30E+10;4,17E+12
-6,55E-01;1,35E+10;6,56E+06;;1,35E+10;4,38E+12
-6,50E-01;1,35E+10;6,56E+06;;1,35E+10;4,38E+12
-6,45E-01;1,35E+10;6,87E+06;;1,35E+10;4,58E+12
-6,40E-01;1,35E+10;6,56E+06;;1,35E+10;4,38E+12
-6,35E-01;1,30E+10;6,87E+06;;1,30E+10;4,58E+12
-6,30E-01;1,40E+10;6,56E+06;;1,40E+10;4,38E+12
-6,25E-01;1,35E+10;6,56E+06;;1,35E+10;4,38E+12
-6,20E-01;1,35E+10;6,87E+06;;1,35E+10;4,58E+12
-6,15E-01;1,35E+10;6,56E+06;;1,35E+10;4,38E+12
-6,10E-01;1,40E+10;6,87E+06;;1,40E+10;4,58E+12
-6,05E-01;1,40E+10;6,87E+06;;1,40E+10;4,58E+12
-6,00E-01;1,35E+10;6,87E+06;;1,35E+10;4,58E+12
-5,95E-01;1,40E+10;7,18E+06;;1,40E+10;4,79E+12
-5,90E-01;1,35E+10;7,18E+06;;1,35E+10;4,79E+12
-5,85E-01;1,35E+10;7,18E+06;;1,35E+10;4,79E+12
-5,80E-01;1,40E+10;7,18E+06;;1,40E+10;4,79E+12
-5,75E-01;1,40E+10;6,87E+06;;1,40E+10;4,58E+12
-5,70E-01;1,45E+10;7,18E+06;;1,45E+10;4,79E+12
-5,65E-01;1,40E+10;7,18E+06;;1,40E+10;4,79E+12
-5,60E-01;1,40E+10;7,50E+06;;1,40E+10;5,00E+12
-5,55E-01;1,40E+10;6,87E+06;;1,40E+10;4,58E+12
-5,50E-01;1,40E+10;7,50E+06;;1,40E+10;5,00E+12
-5,45E-01;1,40E+10;7,50E+06;;1,40E+10;5,00E+12
-5,40E-01;1,45E+10;7,18E+06;;1,45E+10;4,79E+12
-5,35E-01;1,45E+10;7,50E+06;;1,45E+10;5,00E+12
-5,30E-01;1,45E+10;7,50E+06;;1,45E+10;5,00E+12
-5,25E-01;1,40E+10;7,50E+06;;1,40E+10;5,00E+12
-5,20E-01;1,45E+10;7,50E+06;;1,45E+10;5,00E+12
-5,15E-01;1,45E+10;7,50E+06;;1,45E+10;5,00E+12
-5,10E-01;1,50E+10;7,18E+06;;1,50E+10;4,79E+12
-5,05E-01;1,45E+10;8,12E+06;;1,45E+10;5,42E+12
-5,00E-01;1,45E+10;7,81E+06;;1,45E+10;5,21E+12
-4,95E-01;1,45E+10;7,50E+06;;1,45E+10;5,00E+12
-4,90E-01;1,45E+10;7,81E+06;;1,45E+10;5,21E+12
-4,85E-01;1,45E+10;7,50E+06;;1,45E+10;5,00E+12
-4,80E-01;1,50E+10;8,12E+06;;1,50E+10;5,42E+12
-4,75E-01;1,50E+10;7,81E+06;;1,50E+10;5,21E+12
-4,70E-01;1,45E+10;8,12E+06;;1,45E+10;5,42E+12
-4,65E-01;1,45E+10;8,12E+06;;1,45E+10;5,42E+12
-4,60E-01;1,50E+10;8,12E+06;;1,50E+10;5,42E+12
-4,55E-01;1,50E+10;8,12E+06;;1,50E+10;5,42E+12
-4,50E-01;1,50E+10;8,12E+06;;1,50E+10;5,42E+12
-4,45E-01;1,50E+10;8,12E+06;;1,50E+10;5,42E+12
-4,40E-01;1,50E+10;8,12E+06;;1,50E+10;5,42E+12
-4,35E-01;1,50E+10;8,12E+06;;1,50E+10;5,42E+12
-4,30E-01;1,50E+10;8,43E+06;;1,50E+10;5,62E+12
-4,25E-01;1,55E+10;8,12E+06;;1,55E+10;5,42E+12
-4,20E-01;1,50E+10;8,12E+06;;1,50E+10;5,42E+12
-4,15E-01;1,60E+10;8,43E+06;;1,60E+10;5,62E+12
-4,10E-01;1,55E+10;8,43E+06;;1,55E+10;5,62E+12
-4,05E-01;1,55E+10;8,43E+06;;1,55E+10;5,62E+12
-4,00E-01;1,50E+10;8,75E+06;;1,50E+10;5,84E+12
-3,95E-01;1,55E+10;8,75E+06;;1,55E+10;5,84E+12
-3,90E-01;1,60E+10;8,43E+06;;1,60E+10;5,62E+12
-3,85E-01;1,55E+10;8,75E+06;;1,55E+10;5,84E+12
-3,80E-01;1,60E+10;8,75E+06;;1,60E+10;5,84E+12
-3,75E-01;1,55E+10;8,75E+06;;1,55E+10;5,84E+12
-3,70E-01;1,55E+10;8,75E+06;;1,55E+10;5,84E+12
-3,65E-01;1,55E+10;8,75E+06;;1,55E+10;5,84E+12
-3,60E-01;1,55E+10;8,75E+06;;1,55E+10;5,84E+12
-3,55E-01;1,60E+10;9,06E+06;;1,60E+10;6,04E+12
-3,50E-01;1,55E+10;9,06E+06;;1,55E+10;6,04E+12
-3,45E-01;1,60E+10;9,37E+06;;1,60E+10;6,25E+12
-3,40E-01;1,60E+10;9,37E+06;;1,60E+10;6,25E+12
-3,35E-01;1,65E+10;9,06E+06;;1,65E+10;6,04E+12
-3,30E-01;1,65E+10;9,06E+06;;1,65E+10;6,04E+12
-3,25E-01;1,65E+10;9,06E+06;;1,65E+10;6,04E+12
-3,20E-01;1,65E+10;9,06E+06;;1,65E+10;6,04E+12
-3,15E-01;1,65E+10;9,06E+06;;1,65E+10;6,04E+12
-3,10E-01;1,65E+10;9,37E+06;;1,65E+10;6,25E+12
-3,05E-01;1,65E+10;9,37E+06;;1,65E+10;6,25E+12
-3,00E-01;1,65E+10;9,37E+06;;1,65E+10;6,25E+12
-2,95E-01;1,65E+10;9,37E+06;;1,65E+10;6,25E+12
-2,90E-01;1,65E+10;9,37E+06;;1,65E+10;6,25E+12
-2,85E-01;1,65E+10;9,37E+06;;1,65E+10;6,25E+12
-2,80E-01;1,65E+10;9,37E+06;;1,65E+10;6,25E+12
-2,75E-01;1,70E+10;1,00E+07;;1,70E+10;6,67E+12
-2,70E-01;1,70E+10;1,00E+07;;1,70E+10;6,67E+12
-2,65E-01;1,70E+10;9,68E+06;;1,70E+10;6,46E+12
-2,60E-01;1,70E+10;1,00E+07;;1,70E+10;6,67E+12
-2,55E-01;1,70E+10;9,68E+06;;1,70E+10;6,46E+12
-2,50E-01;1,70E+10;1,00E+07;;1,70E+10;6,67E+12
-2,45E-01;1,70E+10;1,00E+07;;1,70E+10;6,67E+12
-2,40E-01;1,70E+10;1,00E+07;;1,70E+10;6,67E+12
-2,35E-01;1,70E+10;1,00E+07;;1,70E+10;6,67E+12
-2,30E-01;1,75E+10;1,00E+07;;1,75E+10;6,67E+12
-2,25E-01;1,70E+10;1,03E+10;;6,71E+09;6,87E+15
-2,20E-01;1,70E+10;1,00E+07;;1,70E+10;6,67E+12
-2,15E-01;1,75E+10;1,00E+07;;1,75E+10;6,67E+12
-2,10E-01;1,75E+10;1,00E+07;;1,75E+10;6,67E+12
-2,05E-01;1,75E+10;1,03E+10;;7,21E+09;6,87E+15
-2,00E-01;1,75E+10;1,03E+10;;7,21E+09;6,87E+15
-1,95E-01;1,75E+10;1,03E+10;;7,21E+09;6,87E+15
-1,90E-01;1,75E+10;1,03E+10;;7,21E+09;6,87E+15
-1,85E-01;1,75E+10;1,03E+10;;7,21E+09;6,87E+15
-1,80E-01;1,75E+10;1,03E+10;;7,21E+09;6,87E+15
-1,75E-01;1,75E+10;1,06E+10;;6,90E+09;7,07E+15
-1,70E-01;1,75E+10;1,06E+10;;6,90E+09;7,07E+15
-1,65E-01;1,75E+10;1,06E+10;;6,90E+09;7,07E+15
-1,60E-01;1,75E+10;1,06E+10;;6,90E+09;7,07E+15
-1,55E-01;1,80E+10;1,06E+10;;7,40E+09;7,07E+15
-1,50E-01;1,80E+10;1,06E+10;;7,40E+09;7,07E+15
-1,45E-01;1,80E+10;1,09E+10;;7,09E+09;7,27E+15
-1,40E-01;1,80E+10;1,06E+10;;7,40E+09;7,07E+15
-1,35E-01;1,80E+10;1,09E+10;;7,09E+09;7,27E+15
-1,30E-01;1,80E+10;1,09E+10;;7,09E+09;7,27E+15
-1,25E-01;1,80E+10;1,09E+10;;7,09E+09;7,27E+15
-1,20E-01;1,80E+10;1,09E+10;;7,09E+09;7,27E+15
-1,15E-01;1,80E+10;1,12E+10;;6,77E+09;7,47E+15
-1,10E-01;1,80E+10;1,09E+10;;7,09E+09;7,27E+15
-1,05E-01;1,85E+10;1,09E+10;;7,59E+09;7,27E+15
-1,00E-02;1,85E+10;1,12E+10;;7,27E+09;7,47E+15
-9,50E-02;1,85E+10;1,12E+10;;7,27E+09;7,47E+15
-9,00E-02;1,85E+10;1,12E+10;;7,27E+09;7,47E+15
-8,50E-02;1,85E+10;1,12E+10;;7,27E+09;7,47E+15
-8,00E-02;1,85E+10;1,12E+10;;7,27E+09;7,47E+15
-7,50E-02;1,85E+10;1,09E+10;;7,59E+09;7,27E+15
-7,00E-02;1,85E+10;1,12E+10;;7,27E+09;7,47E+15
-6,50E-02;1,85E+10;1,16E+10;;6,96E+09;7,74E+15
-6,00E-02;1,85E+10;1,12E+10;;7,27E+09;7,47E+15
-5,50E-02;1,85E+10;1,16E+10;;6,96E+09;7,74E+15
-5,00E-02;1,85E+10;1,16E+10;;6,96E+09;7,74E+15
-4,50E-02;1,85E+10;1,16E+10;;6,96E+09;7,74E+15
-4,00E-02;1,90E+10;1,12E+10;;7,77E+09;7,47E+15
-3,50E-02;1,85E+10;1,16E+10;;6,96E+09;7,74E+15
-3,00E-02;1,95E+10;1,16E+10;;7,96E+09;7,74E+15
-2,50E-02;1,90E+10;1,22E+10;;6,84E+09;8,14E+15
-2,00E-02;1,90E+10;1,22E+10;;6,84E+09;8,14E+15
-1,50E-02;1,90E+10;1,19E+10;;7,15E+09;7,94E+15
-1,00E-03;1,90E+10;1,19E+10;;7,15E+09;7,94E+15
-500.0E-09;1,90E+10;1,19E+10;;7,15E+09;7,94E+15
+0.0E+00;1,90E+10;1,19E+10;;7,15E+09;7,94E+15
+500.0E-09;1,90E+10;1,19E+10;;7,15E+09;7,94E+15
1,00E-02;1,90E+10;1,19E+10;;7,15E+09;7,94E+15
1,50E-02;1,90E+10;1,19E+10;;7,15E+09;7,94E+15
2,00E-02;1,90E+10;1,22E+10;;6,84E+09;8,14E+15
2,50E-02;1,95E+10;1,22E+10;;7,34E+09;8,14E+15
3,00E-02;1,95E+10;1,22E+10;;7,34E+09;8,14E+15
3,50E-02;1,95E+10;1,22E+10;;7,34E+09;8,14E+15
4,00E-02;1,95E+10;1,22E+10;;7,34E+09;8,14E+15
4,50E-02;2,00E+10;1,25E+10;;7,53E+09;8,34E+15
5,00E-02;1,95E+10;1,22E+10;;7,34E+09;8,14E+15
5,50E-02;1,95E+10;1,22E+10;;7,34E+09;8,14E+15
6,00E-02;2,00E+10;1,25E+10;;7,53E+09;8,34E+15
6,50E-02;2,00E+10;1,28E+10;;7,21E+09;8,54E+15
7,00E-02;2,00E+10;1,25E+10;;7,53E+09;8,34E+15
7,50E-02;1,95E+10;1,28E+10;;6,71E+09;8,54E+15
8,00E-02;2,00E+10;1,28E+10;;7,21E+09;8,54E+15
8,50E-02;2,00E+10;1,25E+10;;7,53E+09;8,34E+15
9,00E-02;2,00E+10;1,28E+10;;7,21E+09;8,54E+15
9,50E-02;2,00E+10;1,25E+10;;7,53E+09;8,34E+15
1,00E-01;2,00E+10;1,25E+10;;7,53E+09;8,34E+15
1,05E-01;2,00E+10;1,25E+10;;7,53E+09;8,34E+15
1,10E-01;2,00E+10;1,31E+10;;6,90E+09;8,74E+15
1,15E-01;2,00E+10;1,28E+10;;7,21E+09;8,54E+15
1,20E-01;2,05E+10;1,31E+10;;7,40E+09;8,74E+15
1,25E-01;2,05E+10;1,31E+10;;7,40E+09;8,74E+15
1,30E-01;2,05E+10;1,28E+10;;7,71E+09;8,54E+15
1,35E-01;2,05E+10;1,28E+10;;7,71E+09;8,54E+15
1,40E-01;2,05E+10;1,28E+10;;7,71E+09;8,54E+15
1,45E-01;2,05E+10;1,34E+10;;7,09E+09;8,94E+15
1,50E-01;2,05E+10;1,34E+10;;7,09E+09;8,94E+15
1,55E-01;2,05E+10;1,34E+10;;7,09E+09;8,94E+15
1,60E-01;2,10E+10;1,34E+10;;7,59E+09;8,94E+15
1,65E-01;2,10E+10;1,34E+10;;7,59E+09;8,94E+15
1,70E-01;2,10E+10;1,34E+10;;7,59E+09;8,94E+15
1,75E-01;2,10E+10;1,34E+10;;7,59E+09;8,94E+15
1,80E-01;2,10E+10;1,37E+10;;7,28E+09;9,14E+15
1,85E-01;2,05E+10;1,37E+10;;6,78E+09;9,14E+15
1,90E-01;2,10E+10;1,37E+10;;7,28E+09;9,14E+15
1,95E-01;2,10E+10;1,37E+10;;7,28E+09;9,14E+15
2,00E-01;2,10E+10;1,37E+10;;7,28E+09;9,14E+15
2,05E-01;2,10E+10;1,37E+10;;7,28E+09;9,14E+15
2,10E-01;2,10E+10;1,37E+10;;7,28E+09;9,14E+15
2,15E-01;2,15E+10;1,37E+10;;7,78E+09;9,14E+15
2,20E-01;2,10E+10;1,41E+10;;6,96E+09;9,41E+15
2,25E-01;2,15E+10;1,37E+10;;7,78E+09;9,14E+15
2,30E-01;2,10E+10;1,37E+10;;7,28E+09;9,14E+15
2,35E-01;2,10E+10;1,41E+10;;6,96E+09;9,41E+15
2,40E-01;2,10E+10;1,41E+10;;6,96E+09;9,41E+15
2,45E-01;2,15E+10;1,41E+10;;7,46E+09;9,41E+15
2,50E-01;2,15E+10;1,41E+10;;7,46E+09;9,41E+15
2,55E-01;2,10E+10;1,41E+10;;6,96E+09;9,41E+15
2,60E-01;2,15E+10;1,41E+10;;7,46E+09;9,41E+15
2,65E-01;2,15E+10;1,44E+10;;7,15E+09;9,61E+15
2,70E-01;2,15E+10;1,44E+10;;7,15E+09;9,61E+15
2,75E-01;2,15E+10;1,44E+10;;7,15E+09;9,61E+15
2,80E-01;2,15E+10;1,41E+10;;7,46E+09;9,41E+15
2,85E-01;2,15E+10;1,44E+10;;7,15E+09;9,61E+15
2,90E-01;2,20E+10;1,47E+10;;7,34E+09;9,81E+15
2,95E-01;2,20E+10;1,47E+10;;7,34E+09;9,81E+15
3,00E-01;2,20E+10;1,47E+10;;7,34E+09;9,81E+15
3,05E-01;2,20E+10;1,47E+10;;7,34E+09;9,81E+15
3,10E-01;2,15E+10;1,47E+10;;6,84E+09;9,81E+15
3,15E-01;2,15E+10;1,47E+10;;6,84E+09;9,81E+15
3,20E-01;2,20E+10;1,47E+10;;7,34E+09;9,81E+15
3,25E-01;2,20E+10;1,47E+10;;7,34E+09;9,81E+15
3,30E-01;2,20E+10;1,44E+10;;7,65E+09;9,61E+15
3,35E-01;2,20E+10;1,50E+10;;7,03E+09;1,00E+16
3,40E-01;2,20E+10;1,50E+10;;7,03E+09;1,00E+16
3,45E-01;2,20E+10;1,50E+10;;7,03E+09;1,00E+16
3,50E-01;2,25E+10;1,50E+10;;7,53E+09;1,00E+16
3,55E-01;2,25E+10;1,50E+10;;7,53E+09;1,00E+16
3,60E-01;2,25E+10;1,50E+10;;7,53E+09;1,00E+16
3,65E-01;2,25E+10;1,53E+10;;7,21E+09;1,02E+16
3,70E-01;2,25E+10;1,50E+10;;7,53E+09;1,00E+16
3,75E-01;2,25E+10;1,50E+10;;7,53E+09;1,00E+16
3,80E-01;2,30E+10;1,53E+10;;7,71E+09;1,02E+16
3,85E-01;2,25E+10;1,53E+10;;7,21E+09;1,02E+16
3,90E-01;2,30E+10;1,53E+10;;7,71E+09;1,02E+16
3,95E-01;2,25E+10;1,53E+10;;7,21E+09;1,02E+16
4,00E-01;2,30E+10;1,53E+10;;7,71E+09;1,02E+16
4,05E-01;2,30E+10;1,53E+10;;7,71E+09;1,02E+16
4,10E-01;2,30E+10;1,56E+10;;7,40E+09;1,04E+16
4,15E-01;2,30E+10;1,56E+10;;7,40E+09;1,04E+16
4,20E-01;2,30E+10;1,56E+10;;7,40E+09;1,04E+16
4,25E-01;2,35E+10;1,56E+10;;7,90E+09;1,04E+16
4,30E-01;2,30E+10;1,56E+10;;7,40E+09;1,04E+16
4,35E-01;2,30E+10;1,59E+10;;7,09E+09;1,06E+16
4,40E-01;2,30E+10;1,56E+10;;7,40E+09;1,04E+16
4,45E-01;2,25E+10;1,56E+10;;6,90E+09;1,04E+16
4,50E-01;2,35E+10;1,59E+10;;7,59E+09;1,06E+16
4,55E-01;2,35E+10;1,59E+10;;7,59E+09;1,06E+16
4,60E-01;2,35E+10;1,59E+10;;7,59E+09;1,06E+16
4,65E-01;2,30E+10;1,56E+10;;7,40E+09;1,04E+16
4,70E-01;2,30E+10;1,59E+10;;7,09E+09;1,06E+16
4,75E-01;2,35E+10;1,59E+10;;7,59E+09;1,06E+16
4,80E-01;2,35E+10;1,62E+10;;7,28E+09;1,08E+16
4,85E-01;2,35E+10;1,62E+10;;7,28E+09;1,08E+16
4,90E-01;2,35E+10;1,59E+10;;7,59E+09;1,06E+16
4,95E-01;2,35E+10;1,62E+10;;7,28E+09;1,08E+16
5,00E-01;2,40E+10;1,62E+10;;7,78E+09;1,08E+16
5,05E-01;2,40E+10;1,62E+10;;7,78E+09;1,08E+16
5,10E-01;2,35E+10;1,59E+10;;7,59E+09;1,06E+16
5,15E-01;2,40E+10;1,66E+10;;7,46E+09;1,11E+16
5,20E-01;2,35E+10;1,62E+10;;7,28E+09;1,08E+16
5,25E-01;2,40E+10;1,66E+10;;7,46E+09;1,11E+16
5,30E-01;2,40E+10;1,69E+10;;7,15E+09;1,13E+16
5,35E-01;2,40E+10;1,66E+10;;7,46E+09;1,11E+16
5,40E-01;2,45E+10;1,66E+10;;7,96E+09;1,11E+16
5,45E-01;2,45E+10;1,69E+10;;7,65E+09;1,13E+16
5,50E-01;2,45E+10;1,66E+10;;7,96E+09;1,11E+16
5,55E-01;2,45E+10;1,66E+10;;7,96E+09;1,11E+16
5,60E-01;2,45E+10;1,69E+10;;7,65E+09;1,13E+16
5,65E-01;2,45E+10;1,69E+10;;7,65E+09;1,13E+16
5,70E-01;2,45E+10;1,72E+10;;7,34E+09;1,15E+16
5,75E-01;2,45E+10;1,69E+10;;7,65E+09;1,13E+16
5,80E-01;2,40E+10;1,69E+10;;7,15E+09;1,13E+16
5,85E-01;2,40E+10;1,69E+10;;7,15E+09;1,13E+16
5,90E-01;2,40E+10;1,69E+10;;7,15E+09;1,13E+16
5,95E-01;2,45E+10;1,72E+10;;7,34E+09;1,15E+16
6,00E-01;2,45E+10;1,75E+10;;7,03E+09;1,17E+16
6,05E-01;2,45E+10;1,72E+10;;7,34E+09;1,15E+16
6,10E-01;2,45E+10;1,72E+10;;7,34E+09;1,15E+16
6,15E-01;2,40E+10;1,72E+10;;6,84E+09;1,15E+16
6,20E-01;2,50E+10;1,75E+10;;7,53E+09;1,17E+16
6,25E-01;2,50E+10;1,75E+10;;7,53E+09;1,17E+16
6,30E-01;2,50E+10;1,75E+10;;7,53E+09;1,17E+16
6,35E-01;2,50E+10;1,75E+10;;7,53E+09;1,17E+16
6,40E-01;2,50E+10;1,75E+10;;7,53E+09;1,17E+16
