x-axis;1;2;;Tercer diodo;
second;Volt;Volt;;Vd;Id
2,59E+00;1,80E+10;6,20E+05;;1,80E+10;2,98E+10
2,59E+00;1,80E+10;6,20E+05;;1,80E+10;2,98E+10
2,60E+00;1,85E+10;6,20E+05;;1,85E+10;2,98E+10
2,60E+00;1,80E+10;3,08E+05;;1,80E+10;1,48E+10
2,61E+00;1,85E+10;6,20E+05;;1,85E+10;2,98E+10
2,61E+00;1,85E+10;6,20E+05;;1,85E+10;2,98E+10
2,62E+00;1,85E+10;3,08E+05;;1,85E+10;1,48E+10
2,62E+00;1,85E+10;3,08E+05;;1,85E+10;1,48E+10
2,63E+00;1,85E+10;3,08E+05;;1,85E+10;1,48E+10
2,63E+00;1,85E+10;6,20E+05;;1,85E+10;2,98E+10
2,64E+00;1,85E+10;6,20E+05;;1,85E+10;2,98E+10
2,64E+00;1,85E+10;6,20E+05;;1,85E+10;2,98E+10
2,65E+00;1,90E+10;9,33E+05;;1,90E+10;4,49E+10
2,65E+00;1,90E+10;6,20E+05;;1,90E+10;2,98E+10
2,66E+00;1,90E+10;6,20E+05;;1,90E+10;2,98E+10
2,66E+00;1,90E+10;6,20E+05;;1,90E+10;2,98E+10
2,67E+00;1,95E+10;9,33E+05;;1,95E+10;4,49E+10
2,67E+00;1,95E+10;9,33E+05;;1,95E+10;4,49E+10
2,68E+00;1,90E+10;6,20E+05;;1,90E+10;2,98E+10
2,68E+00;1,90E+10;6,20E+05;;1,90E+10;2,98E+10
2,69E+00;1,90E+10;6,20E+05;;1,90E+10;2,98E+10
2,69E+00;1,95E+10;9,33E+05;;1,95E+10;4,49E+10
2,70E+00;1,90E+10;9,33E+05;;1,90E+10;4,49E+10
2,70E+00;1,95E+10;9,33E+05;;1,95E+10;4,49E+10
2,71E+00;1,90E+10;9,33E+05;;1,90E+10;4,49E+10
2,71E+00;1,90E+10;9,33E+05;;1,90E+10;4,49E+10
2,72E+00;1,95E+10;9,33E+05;;1,95E+10;4,49E+10
2,72E+00;1,95E+10;9,33E+05;;1,95E+10;4,49E+10
2,73E+00;1,95E+10;1,25E+06;;1,95E+10;6,01E+10
2,73E+00;2,00E+10;9,33E+05;;2,00E+10;4,49E+10
2,74E+00;1,95E+10;1,25E+06;;1,95E+10;6,01E+10
2,74E+00;1,95E+10;1,25E+06;;1,95E+10;6,01E+10
2,75E+00;2,00E+10;1,25E+06;;2,00E+10;6,01E+10
2,75E+00;2,00E+10;9,33E+05;;2,00E+10;4,49E+10
2,76E+00;2,00E+10;1,25E+06;;2,00E+10;6,01E+10
2,76E+00;2,00E+10;1,25E+06;;2,00E+10;6,01E+10
2,77E+00;2,00E+10;1,25E+06;;2,00E+10;6,01E+10
2,77E+00;2,00E+10;1,25E+06;;2,00E+10;6,01E+10
2,78E+00;2,00E+10;1,25E+06;;2,00E+10;6,01E+10
2,78E+00;2,00E+10;1,25E+06;;2,00E+10;6,01E+10
2,79E+00;2,00E+10;1,56E+06;;2,00E+10;7,50E+10
2,79E+00;2,00E+10;1,25E+06;;2,00E+10;6,01E+10
2,80E+00;2,05E+10;1,56E+06;;2,05E+10;7,50E+10
2,80E+00;2,00E+10;1,56E+06;;2,00E+10;7,50E+10
2,81E+00;2,05E+10;1,56E+06;;2,05E+10;7,50E+10
2,81E+00;2,05E+10;1,56E+06;;2,05E+10;7,50E+10
2,82E+00;2,05E+10;1,56E+06;;2,05E+10;7,50E+10
2,82E+00;2,05E+10;1,56E+06;;2,05E+10;7,50E+10
2,83E+00;2,05E+10;1,56E+06;;2,05E+10;7,50E+10
2,83E+00;2,05E+10;1,56E+06;;2,05E+10;7,50E+10
2,84E+00;2,05E+10;1,56E+06;;2,05E+10;7,50E+10
2,84E+00;2,05E+10;1,87E+06;;2,05E+10;8,99E+10
2,85E+00;2,10E+10;1,87E+06;;2,10E+10;8,99E+10
2,85E+00;2,05E+10;1,87E+06;;2,05E+10;8,99E+10
2,86E+00;2,05E+10;1,87E+06;;2,05E+10;8,99E+10
2,86E+00;2,10E+10;2,18E+06;;2,10E+10;1,05E+11
2,87E+00;2,10E+10;1,87E+06;;2,10E+10;8,99E+10
2,87E+00;2,05E+10;1,87E+06;;2,05E+10;8,99E+10
2,88E+00;2,10E+10;1,87E+06;;2,10E+10;8,99E+10
2,88E+00;2,05E+10;1,87E+06;;2,05E+10;8,99E+10
2,89E+00;2,10E+10;2,18E+06;;2,10E+10;1,05E+11
2,89E+00;2,10E+10;1,87E+06;;2,10E+10;8,99E+10
2,90E+00;2,05E+10;1,87E+06;;2,05E+10;8,99E+10
2,90E+00;2,15E+10;1,87E+06;;2,15E+10;8,99E+10
2,91E+00;2,15E+10;2,18E+06;;2,15E+10;1,05E+11
2,91E+00;2,10E+10;2,18E+06;;2,10E+10;1,05E+11
2,92E+00;2,15E+10;1,87E+06;;2,15E+10;8,99E+10
2,92E+00;2,15E+10;2,18E+06;;2,15E+10;1,05E+11
2,93E+00;2,15E+10;2,18E+06;;2,15E+10;1,05E+11
2,93E+00;2,20E+10;2,18E+06;;2,20E+10;1,05E+11
2,94E+00;2,15E+10;2,50E+06;;2,15E+10;1,20E+11
2,94E+00;2,15E+10;2,50E+06;;2,15E+10;1,20E+11
2,95E+00;2,15E+10;2,18E+06;;2,15E+10;1,05E+11
2,95E+00;2,15E+10;2,50E+06;;2,15E+10;1,20E+11
2,96E+00;2,20E+10;2,50E+06;;2,20E+10;1,20E+11
2,96E+00;2,15E+10;2,50E+06;;2,15E+10;1,20E+11
2,97E+00;2,20E+10;2,50E+06;;2,20E+10;1,20E+11
2,97E+00;2,20E+10;2,81E+06;;2,20E+10;1,35E+11
2,98E+00;2,15E+10;2,81E+06;;2,15E+10;1,35E+11
2,98E+00;2,20E+10;2,81E+06;;2,20E+10;1,35E+11
2,99E+00;2,20E+10;2,81E+06;;2,20E+10;1,35E+11
2,99E+00;2,15E+10;2,50E+06;;2,15E+10;1,20E+11
3,00E+00;2,15E+10;2,50E+06;;2,15E+10;1,20E+11
3,00E+00;2,25E+10;3,12E+06;;2,25E+10;1,50E+11
3,01E+00;2,20E+10;2,81E+06;;2,20E+10;1,35E+11
3,01E+00;2,20E+10;2,81E+06;;2,20E+10;1,35E+11
3,02E+00;2,25E+10;2,81E+06;;2,25E+10;1,35E+11
3,02E+00;2,30E+10;3,12E+06;;2,30E+10;1,50E+11
3,03E+00;2,25E+10;3,12E+06;;2,25E+10;1,50E+11
3,03E+00;2,20E+10;3,12E+06;;2,20E+10;1,50E+11
3,04E+00;2,25E+10;3,43E+06;;2,25E+10;1,65E+11
3,04E+00;2,20E+10;3,12E+06;;2,20E+10;1,50E+11
3,05E+00;2,25E+10;3,12E+06;;2,25E+10;1,50E+11
3,05E+00;2,30E+10;3,12E+06;;2,30E+10;1,50E+11
3,06E+00;2,30E+10;3,12E+06;;2,30E+10;1,50E+11
3,06E+00;2,30E+10;3,43E+06;;2,30E+10;1,65E+11
3,07E+00;2,30E+10;3,43E+06;;2,30E+10;1,65E+11
3,07E+00;2,30E+10;3,43E+06;;2,30E+10;1,65E+11
3,08E+00;2,30E+10;3,43E+06;;2,30E+10;1,65E+11
3,08E+00;2,30E+10;3,43E+06;;2,30E+10;1,65E+11
3,09E+00;2,30E+10;3,43E+06;;2,30E+10;1,65E+11
3,09E+00;2,25E+10;3,43E+06;;2,25E+10;1,65E+11
3,10E+00;2,30E+10;3,43E+06;;2,30E+10;1,65E+11
3,10E+00;2,35E+10;3,43E+06;;2,35E+10;1,65E+11
3,11E+00;2,35E+10;4,06E+06;;2,35E+10;1,95E+11
3,11E+00;2,30E+10;3,43E+06;;2,30E+10;1,65E+11
3,12E+00;2,35E+10;3,75E+06;;2,35E+10;1,80E+11
3,12E+00;2,35E+10;3,75E+06;;2,35E+10;1,80E+11
3,13E+00;2,35E+10;4,06E+06;;2,35E+10;1,95E+11
3,13E+00;2,35E+10;3,75E+06;;2,35E+10;1,80E+11
3,14E+00;2,35E+10;3,75E+06;;2,35E+10;1,80E+11
3,14E+00;2,35E+10;3,75E+06;;2,35E+10;1,80E+11
3,15E+00;2,35E+10;4,06E+06;;2,35E+10;1,95E+11
3,15E+00;2,35E+10;3,75E+06;;2,35E+10;1,80E+11
3,16E+00;2,35E+10;3,75E+06;;2,35E+10;1,80E+11
3,16E+00;2,40E+10;4,06E+06;;2,40E+10;1,95E+11
3,17E+00;2,35E+10;4,06E+06;;2,35E+10;1,95E+11
3,17E+00;2,40E+10;4,06E+06;;2,40E+10;1,95E+11
3,18E+00;2,40E+10;4,06E+06;;2,40E+10;1,95E+11
3,18E+00;2,40E+10;4,06E+06;;2,40E+10;1,95E+11
3,19E+00;2,40E+10;4,06E+06;;2,40E+10;1,95E+11
3,19E+00;2,40E+10;4,37E+06;;2,40E+10;2,10E+11
3,20E+00;2,40E+10;4,37E+06;;2,40E+10;2,10E+11
3,20E+00;2,35E+10;4,37E+06;;2,35E+10;2,10E+11
3,21E+00;2,45E+10;4,37E+06;;2,45E+10;2,10E+11
3,21E+00;2,40E+10;4,37E+06;;2,40E+10;2,10E+11
3,22E+00;2,45E+10;4,37E+06;;2,45E+10;2,10E+11
3,22E+00;2,40E+10;4,37E+06;;2,40E+10;2,10E+11
3,23E+00;2,45E+10;4,68E+06;;2,45E+10;2,25E+11
3,23E+00;2,45E+10;4,68E+06;;2,45E+10;2,25E+11
3,24E+00;2,45E+10;4,68E+06;;2,45E+10;2,25E+11
3,24E+00;2,45E+10;4,68E+06;;2,45E+10;2,25E+11
3,25E+00;2,40E+10;4,37E+06;;2,40E+10;2,10E+11
3,25E+00;2,40E+10;4,37E+06;;2,40E+10;2,10E+11
3,26E+00;2,45E+10;4,68E+06;;2,45E+10;2,25E+11
3,26E+00;2,45E+10;4,68E+06;;2,45E+10;2,25E+11
3,27E+00;2,45E+10;4,68E+06;;2,45E+10;2,25E+11
3,27E+00;2,45E+10;5,00E+06;;2,45E+10;2,40E+11
3,28E+00;2,45E+10;4,68E+06;;2,45E+10;2,25E+11
3,28E+00;2,40E+10;5,00E+06;;2,40E+10;2,40E+11
3,29E+00;2,50E+10;5,00E+06;;2,50E+10;2,40E+11
3,29E+00;2,50E+10;5,00E+06;;2,50E+10;2,40E+11
3,30E+00;2,45E+10;5,00E+06;;2,45E+10;2,40E+11
3,30E+00;2,50E+10;5,00E+06;;2,50E+10;2,40E+11
3,31E+00;2,45E+10;5,00E+06;;2,45E+10;2,40E+11
3,31E+00;2,45E+10;5,00E+06;;2,45E+10;2,40E+11
3,32E+00;2,45E+10;5,00E+06;;2,45E+10;2,40E+11
3,32E+00;2,50E+10;5,31E+06;;2,50E+10;2,55E+11
3,33E+00;2,50E+10;5,62E+06;;2,50E+10;2,70E+11
3,33E+00;2,50E+10;5,31E+06;;2,50E+10;2,55E+11
3,34E+00;2,50E+10;5,62E+06;;2,50E+10;2,70E+11
3,34E+00;2,50E+10;5,31E+06;;2,50E+10;2,55E+11
3,35E+00;2,45E+10;5,31E+06;;2,45E+10;2,55E+11
3,35E+00;2,45E+10;5,62E+06;;2,45E+10;2,70E+11
3,36E+00;2,45E+10;5,62E+06;;2,45E+10;2,70E+11
3,36E+00;2,50E+10;5,62E+06;;2,50E+10;2,70E+11
3,37E+00;2,45E+10;5,31E+06;;2,45E+10;2,55E+11
3,37E+00;2,50E+10;5,62E+06;;2,50E+10;2,70E+11
3,38E+00;2,55E+10;5,62E+06;;2,55E+10;2,70E+11
3,38E+00;2,55E+10;5,62E+06;;2,55E+10;2,70E+11
3,39E+00;2,50E+10;5,93E+06;;2,50E+10;2,85E+11
3,39E+00;2,55E+10;5,93E+06;;2,55E+10;2,85E+11
3,40E+00;2,50E+10;5,93E+06;;2,50E+10;2,85E+11
3,40E+00;2,50E+10;5,93E+06;;2,50E+10;2,85E+11
3,41E+00;2,55E+10;5,62E+06;;2,55E+10;2,70E+11
3,41E+00;2,55E+10;6,25E+06;;2,55E+10;3,00E+11
3,42E+00;2,55E+10;5,62E+06;;2,55E+10;2,70E+11
3,42E+00;2,55E+10;5,93E+06;;2,55E+10;2,85E+11
3,43E+00;2,50E+10;6,25E+06;;2,50E+10;3,00E+11
3,43E+00;2,60E+10;5,93E+06;;2,60E+10;2,85E+11
3,44E+00;2,55E+10;6,25E+06;;2,55E+10;3,00E+11
3,44E+00;2,60E+10;6,25E+06;;2,60E+10;3,00E+11
3,45E+00;2,60E+10;6,25E+06;;2,60E+10;3,00E+11
3,45E+00;2,55E+10;6,25E+06;;2,55E+10;3,00E+11
3,46E+00;2,60E+10;6,56E+06;;2,60E+10;3,15E+11
3,46E+00;2,60E+10;6,56E+06;;2,60E+10;3,15E+11
3,47E+00;2,60E+10;6,56E+06;;2,60E+10;3,15E+11
3,47E+00;2,65E+10;6,56E+06;;2,65E+10;3,15E+11
3,48E+00;2,60E+10;6,56E+06;;2,60E+10;3,15E+11
3,48E+00;2,65E+10;6,56E+06;;2,65E+10;3,15E+11
3,49E+00;2,65E+10;6,56E+06;;2,65E+10;3,15E+11
3,49E+00;2,65E+10;6,56E+06;;2,65E+10;3,15E+11
3,50E+00;2,65E+10;6,56E+06;;2,65E+10;3,15E+11
3,50E+00;2,65E+10;6,56E+06;;2,65E+10;3,15E+11
3,51E+00;2,65E+10;6,56E+06;;2,65E+10;3,15E+11
3,51E+00;2,65E+10;6,87E+06;;2,65E+10;3,30E+11
3,52E+00;2,65E+10;6,87E+06;;2,65E+10;3,30E+11
3,52E+00;2,60E+10;6,87E+06;;2,60E+10;3,30E+11
3,53E+00;2,60E+10;6,87E+06;;2,60E+10;3,30E+11
3,53E+00;2,65E+10;6,87E+06;;2,65E+10;3,30E+11
3,54E+00;2,60E+10;6,87E+06;;2,60E+10;3,30E+11
3,54E+00;2,65E+10;6,87E+06;;2,65E+10;3,30E+11
3,55E+00;2,60E+10;7,18E+06;;2,60E+10;3,45E+11
3,55E+00;2,65E+10;6,87E+06;;2,65E+10;3,30E+11
3,56E+00;2,65E+10;7,18E+06;;2,65E+10;3,45E+11
3,56E+00;2,60E+10;7,18E+06;;2,60E+10;3,45E+11
3,57E+00;2,65E+10;7,18E+06;;2,65E+10;3,45E+11
3,57E+00;2,65E+10;7,18E+06;;2,65E+10;3,45E+11
3,58E+00;2,70E+10;6,87E+06;;2,70E+10;3,30E+11
3,58E+00;2,70E+10;7,50E+06;;2,70E+10;3,61E+11
3,59E+00;2,70E+10;7,50E+06;;2,70E+10;3,61E+11
3,59E+00;2,70E+10;7,50E+06;;2,70E+10;3,61E+11
3,60E+00;2,70E+10;7,50E+06;;2,70E+10;3,61E+11
3,60E+00;2,70E+10;7,50E+06;;2,70E+10;3,61E+11
3,61E+00;2,70E+10;7,50E+06;;2,70E+10;3,61E+11
3,61E+00;2,70E+10;7,50E+06;;2,70E+10;3,61E+11
3,62E+00;2,70E+10;7,50E+06;;2,70E+10;3,61E+11
3,62E+00;2,70E+10;7,50E+06;;2,70E+10;3,61E+11
3,63E+00;2,70E+10;7,50E+06;;2,70E+10;3,61E+11
3,63E+00;2,75E+10;7,18E+06;;2,75E+10;3,45E+11
3,64E+00;2,70E+10;7,50E+06;;2,70E+10;3,61E+11
3,64E+00;2,75E+10;7,50E+06;;2,75E+10;3,61E+11
3,65E+00;2,70E+10;7,81E+06;;2,70E+10;3,75E+11
3,65E+00;2,80E+10;7,18E+06;;2,80E+10;3,45E+11
3,66E+00;2,75E+10;7,81E+06;;2,75E+10;3,75E+11
3,66E+00;2,80E+10;7,81E+06;;2,80E+10;3,75E+11
3,67E+00;2,75E+10;7,81E+06;;2,75E+10;3,75E+11
3,67E+00;2,80E+10;8,12E+06;;2,80E+10;3,90E+11
3,68E+00;2,75E+10;7,81E+06;;2,75E+10;3,75E+11
3,68E+00;2,80E+10;8,12E+06;;2,80E+10;3,90E+11
3,69E+00;2,80E+10;8,43E+06;;2,80E+10;4,05E+11
3,69E+00;2,75E+10;8,12E+06;;2,75E+10;3,90E+11
3,70E+00;2,80E+10;8,12E+06;;2,80E+10;3,90E+11
3,70E+00;2,85E+10;8,43E+06;;2,85E+10;4,05E+11
3,71E+00;2,80E+10;8,12E+06;;2,80E+10;3,90E+11
3,71E+00;2,75E+10;8,12E+06;;2,75E+10;3,90E+11
3,72E+00;2,85E+10;8,75E+06;;2,85E+10;4,21E+11
3,72E+00;2,80E+10;8,12E+06;;2,80E+10;3,90E+11
3,73E+00;2,80E+10;8,43E+06;;2,80E+10;4,05E+11
3,73E+00;2,80E+10;8,43E+06;;2,80E+10;4,05E+11
3,74E+00;2,80E+10;8,43E+06;;2,80E+10;4,05E+11
3,74E+00;2,80E+10;8,43E+06;;2,80E+10;4,05E+11
3,75E+00;2,85E+10;8,43E+06;;2,85E+10;4,05E+11
3,75E+00;2,90E+10;8,75E+06;;2,90E+10;4,21E+11
3,76E+00;2,85E+10;8,75E+06;;2,85E+10;4,21E+11
3,76E+00;2,90E+10;8,75E+06;;2,90E+10;4,21E+11
3,77E+00;2,85E+10;8,75E+06;;2,85E+10;4,21E+11
3,77E+00;2,85E+10;8,75E+06;;2,85E+10;4,21E+11
3,78E+00;2,85E+10;8,43E+06;;2,85E+10;4,05E+11
3,78E+00;2,90E+10;8,75E+06;;2,90E+10;4,21E+11
3,79E+00;2,85E+10;8,75E+06;;2,85E+10;4,21E+11
3,79E+00;2,85E+10;9,06E+06;;2,85E+10;4,36E+11
3,80E+00;2,90E+10;8,75E+06;;2,90E+10;4,21E+11
3,80E+00;2,85E+10;9,37E+06;;2,85E+10;4,50E+11
3,81E+00;2,85E+10;9,06E+06;;2,85E+10;4,36E+11
3,81E+00;2,90E+10;9,06E+06;;2,90E+10;4,36E+11
3,82E+00;2,85E+10;9,06E+06;;2,85E+10;4,36E+11
3,82E+00;2,90E+10;9,06E+06;;2,90E+10;4,36E+11
3,83E+00;2,95E+10;9,06E+06;;2,95E+10;4,36E+11
3,83E+00;2,95E+10;9,06E+06;;2,95E+10;4,36E+11
3,84E+00;2,90E+10;9,06E+06;;2,90E+10;4,36E+11
3,84E+00;2,90E+10;9,06E+06;;2,90E+10;4,36E+11
3,85E+00;2,90E+10;9,37E+06;;2,90E+10;4,50E+11
3,85E+00;2,90E+10;9,37E+06;;2,90E+10;4,50E+11
3,86E+00;2,95E+10;9,37E+06;;2,95E+10;4,50E+11
3,86E+00;3,00E+10;9,68E+06;;3,00E+10;4,65E+11
3,87E+00;2,95E+10;9,37E+06;;2,95E+10;4,50E+11
3,87E+00;2,95E+10;9,37E+06;;2,95E+10;4,50E+11
3,88E+00;2,95E+10;9,37E+06;;2,95E+10;4,50E+11
3,88E+00;2,95E+10;9,37E+06;;2,95E+10;4,50E+11
3,89E+00;2,95E+10;9,68E+06;;2,95E+10;4,65E+11
3,89E+00;3,00E+10;9,68E+06;;3,00E+10;4,65E+11
3,90E+00;2,95E+10;9,68E+06;;2,95E+10;4,65E+11
3,90E+00;2,95E+10;9,68E+06;;2,95E+10;4,65E+11
3,91E+00;3,00E+10;9,68E+06;;3,00E+10;4,65E+11
3,91E+00;3,00E+10;9,68E+06;;3,00E+10;4,65E+11
3,92E+00;3,00E+10;9,68E+06;;3,00E+10;4,65E+11
3,92E+00;3,00E+10;1,00E+07;;3,00E+10;4,81E+11
3,93E+00;3,00E+10;1,00E+07;;3,00E+10;4,81E+11
3,93E+00;3,00E+10;1,00E+07;;3,00E+10;4,81E+11
3,94E+00;3,00E+10;1,00E+07;;3,00E+10;4,81E+11
3,94E+00;3,00E+10;1,00E+07;;3,00E+10;4,81E+11
3,95E+00;3,05E+10;1,00E+07;;3,05E+10;4,81E+11
3,95E+00;3,05E+10;1,00E+07;;3,05E+10;4,81E+11
3,96E+00;3,00E+10;1,00E+07;;3,00E+10;4,81E+11
3,96E+00;3,05E+10;1,06E+10;;1,99E+10;5,10E+14
3,97E+00;3,05E+10;1,03E+10;;2,02E+10;4,95E+14
3,97E+00;3,10E+10;1,03E+10;;2,07E+10;4,95E+14
3,98E+00;3,00E+10;1,03E+10;;1,97E+10;4,95E+14
3,98E+00;3,10E+10;1,06E+10;;2,04E+10;5,10E+14
3,99E+00;3,05E+10;1,03E+10;;2,02E+10;4,95E+14
3,99E+00;3,05E+10;1,03E+10;;2,02E+10;4,95E+14
4,00E+00;3,05E+10;1,06E+10;;1,99E+10;5,10E+14
4,00E+00;3,10E+10;1,06E+10;;2,04E+10;5,10E+14
4,01E+00;3,10E+10;1,06E+10;;2,04E+10;5,10E+14
4,01E+00;3,05E+10;1,06E+10;;1,99E+10;5,10E+14
4,02E+00;3,10E+10;1,06E+10;;2,04E+10;5,10E+14
4,02E+00;3,05E+10;1,06E+10;;1,99E+10;5,10E+14
4,03E+00;3,05E+10;1,06E+10;;1,99E+10;5,10E+14
4,03E+00;3,10E+10;1,06E+10;;2,04E+10;5,10E+14
4,04E+00;3,10E+10;1,09E+10;;2,01E+10;5,24E+14
4,04E+00;3,05E+10;1,09E+10;;1,96E+10;5,24E+14
4,05E+00;3,05E+10;1,09E+10;;1,96E+10;5,24E+14
4,05E+00;3,10E+10;1,12E+10;;1,98E+10;5,38E+14
4,06E+00;3,10E+10;1,09E+10;;2,01E+10;5,24E+14
4,06E+00;3,15E+10;1,12E+10;;2,03E+10;5,38E+14
4,07E+00;3,10E+10;1,12E+10;;1,98E+10;5,38E+14
4,07E+00;3,20E+10;1,09E+10;;2,11E+10;5,24E+14
4,08E+00;3,20E+10;1,12E+10;;2,08E+10;5,38E+14
4,08E+00;3,15E+10;1,12E+10;;2,03E+10;5,38E+14
4,09E+00;3,15E+10;1,12E+10;;2,03E+10;5,38E+14
4,09E+00;3,15E+10;1,16E+10;;2,00E+10;5,58E+14
4,10E+00;3,15E+10;1,09E+10;;2,06E+10;5,24E+14
4,10E+00;3,15E+10;1,16E+10;;2,00E+10;5,58E+14
4,11E+00;3,15E+10;1,16E+10;;2,00E+10;5,58E+14
4,11E+00;3,15E+10;1,16E+10;;2,00E+10;5,58E+14
4,12E+00;3,20E+10;1,16E+10;;2,05E+10;5,58E+14
4,12E+00;3,15E+10;1,16E+10;;2,00E+10;5,58E+14
4,13E+00;3,15E+10;1,16E+10;;2,00E+10;5,58E+14
4,13E+00;3,25E+10;1,12E+10;;2,13E+10;5,38E+14
4,14E+00;3,15E+10;1,16E+10;;2,00E+10;5,58E+14
4,14E+00;3,20E+10;1,16E+10;;2,05E+10;5,58E+14
4,15E+00;3,20E+10;1,19E+10;;2,02E+10;5,72E+14
4,15E+00;3,20E+10;1,19E+10;;2,02E+10;5,72E+14
4,16E+00;3,20E+10;1,19E+10;;2,02E+10;5,72E+14
4,16E+00;3,20E+10;1,19E+10;;2,02E+10;5,72E+14
4,17E+00;3,25E+10;1,22E+10;;2,03E+10;5,87E+14
4,17E+00;3,20E+10;1,19E+10;;2,02E+10;5,72E+14
4,18E+00;3,25E+10;1,22E+10;;2,03E+10;5,87E+14
4,18E+00;3,25E+10;1,19E+10;;2,07E+10;5,72E+14
4,19E+00;3,30E+10;1,19E+10;;2,12E+10;5,72E+14
4,19E+00;3,25E+10;1,22E+10;;2,03E+10;5,87E+14
4,20E+00;3,25E+10;1,19E+10;;2,07E+10;5,72E+14
4,20E+00;3,25E+10;1,22E+10;;2,03E+10;5,87E+14
4,21E+00;3,30E+10;1,22E+10;;2,08E+10;5,87E+14
4,21E+00;3,25E+10;1,22E+10;;2,03E+10;5,87E+14
4,22E+00;3,30E+10;1,22E+10;;2,08E+10;5,87E+14
4,22E+00;3,25E+10;1,25E+10;;2,00E+10;6,01E+14
4,23E+00;3,30E+10;1,25E+10;;2,05E+10;6,01E+14
4,23E+00;3,30E+10;1,25E+10;;2,05E+10;6,01E+14
4,24E+00;3,35E+10;1,25E+10;;2,10E+10;6,01E+14
4,24E+00;3,30E+10;1,25E+10;;2,05E+10;6,01E+14
4,25E+00;3,30E+10;1,25E+10;;2,05E+10;6,01E+14
4,25E+00;3,30E+10;1,28E+10;;2,02E+10;6,15E+14
4,26E+00;3,30E+10;1,25E+10;;2,05E+10;6,01E+14
4,26E+00;3,30E+10;1,28E+10;;2,02E+10;6,15E+14
4,27E+00;3,35E+10;1,28E+10;;2,07E+10;6,15E+14
4,27E+00;3,35E+10;1,28E+10;;2,07E+10;6,15E+14
4,28E+00;3,30E+10;1,25E+10;;2,05E+10;6,01E+14
4,28E+00;3,35E+10;1,28E+10;;2,07E+10;6,15E+14
4,29E+00;3,35E+10;1,28E+10;;2,07E+10;6,15E+14
4,29E+00;3,35E+10;1,28E+10;;2,07E+10;6,15E+14
4,30E+00;3,40E+10;1,25E+10;;2,15E+10;6,01E+14
4,30E+00;3,35E+10;1,28E+10;;2,07E+10;6,15E+14
4,31E+00;3,40E+10;1,31E+10;;2,09E+10;6,30E+14
4,31E+00;3,35E+10;1,34E+10;;2,01E+10;6,44E+14
4,32E+00;3,35E+10;1,31E+10;;2,04E+10;6,30E+14
4,32E+00;3,35E+10;1,31E+10;;2,04E+10;6,30E+14
4,33E+00;3,35E+10;1,34E+10;;2,01E+10;6,44E+14
4,33E+00;3,35E+10;1,34E+10;;2,01E+10;6,44E+14
4,34E+00;3,40E+10;1,31E+10;;2,09E+10;6,30E+14
4,34E+00;3,35E+10;1,34E+10;;2,01E+10;6,44E+14
4,35E+00;3,45E+10;1,31E+10;;2,14E+10;6,30E+14
4,35E+00;3,40E+10;1,34E+10;;2,06E+10;6,44E+14
4,36E+00;3,40E+10;1,34E+10;;2,06E+10;6,44E+14
4,36E+00;3,35E+10;1,34E+10;;2,01E+10;6,44E+14
4,37E+00;3,40E+10;1,37E+10;;2,03E+10;6,59E+14
4,37E+00;3,40E+10;1,34E+10;;2,06E+10;6,44E+14
4,38E+00;3,40E+10;1,37E+10;;2,03E+10;6,59E+14
4,38E+00;3,40E+10;1,37E+10;;2,03E+10;6,59E+14
4,39E+00;3,40E+10;1,37E+10;;2,03E+10;6,59E+14
4,39E+00;3,40E+10;1,37E+10;;2,03E+10;6,59E+14
4,40E+00;3,40E+10;1,34E+10;;2,06E+10;6,44E+14
4,40E+00;3,45E+10;1,34E+10;;2,11E+10;6,44E+14
4,41E+00;3,45E+10;1,37E+10;;2,08E+10;6,59E+14
4,41E+00;3,50E+10;1,41E+10;;2,10E+10;6,78E+14
4,42E+00;3,50E+10;1,41E+10;;2,10E+10;6,78E+14
4,42E+00;3,45E+10;1,41E+10;;2,05E+10;6,78E+14
4,43E+00;3,50E+10;1,37E+10;;2,13E+10;6,59E+14
4,43E+00;3,50E+10;1,37E+10;;2,13E+10;6,59E+14
4,44E+00;3,50E+10;1,37E+10;;2,13E+10;6,59E+14
4,44E+00;3,50E+10;1,41E+10;;2,10E+10;6,78E+14
4,45E+00;3,50E+10;1,44E+10;;2,07E+10;6,92E+14
4,45E+00;3,50E+10;1,41E+10;;2,10E+10;6,78E+14
4,46E+00;3,45E+10;1,41E+10;;2,05E+10;6,78E+14
4,46E+00;3,55E+10;1,41E+10;;2,15E+10;6,78E+14
4,47E+00;3,50E+10;1,44E+10;;2,07E+10;6,92E+14
4,47E+00;3,50E+10;1,44E+10;;2,07E+10;6,92E+14
4,48E+00;3,50E+10;1,44E+10;;2,07E+10;6,92E+14
4,48E+00;3,50E+10;1,47E+10;;2,03E+10;7,07E+14
4,49E+00;3,50E+10;1,44E+10;;2,07E+10;6,92E+14
4,49E+00;3,50E+10;1,47E+10;;2,03E+10;7,07E+14
4,50E+00;3,50E+10;1,47E+10;;2,03E+10;7,07E+14
4,50E+00;3,55E+10;1,47E+10;;2,08E+10;7,07E+14
4,51E+00;3,55E+10;1,44E+10;;2,12E+10;6,92E+14
4,51E+00;3,55E+10;1,47E+10;;2,08E+10;7,07E+14
4,52E+00;3,55E+10;1,47E+10;;2,08E+10;7,07E+14
